"img-fixed src","infocard-cell-data","ent-name","ent-name href","type-icon","type-icon href","type-icon 2","type-icon href 2","cell-num","cell-num 2","cell-num 3","cell-num 4","cell-num 5","cell-num 6","cell-num 7","type-icon 4","type-icon href 4","type-icon 5","type-icon href 5"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/togepi.png","0175","Togepi","https://pokemondb.net/pokedex/togepi","","","","","245","35","20","65","40","65","20","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/togetic.png","0176","Togetic","https://pokemondb.net/pokedex/togetic","","","","","405","55","40","85","80","105","40","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/natu.png","0177","Natu","https://pokemondb.net/pokedex/natu","","","","","320","40","50","45","70","45","70","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/xatu.png","0178","Xatu","https://pokemondb.net/pokedex/xatu","","","","","470","65","75","70","95","70","95","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/mareep.png","0179","Mareep","https://pokemondb.net/pokedex/mareep","","","","","280","55","40","40","65","45","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/flaaffy.png","0180","Flaaffy","https://pokemondb.net/pokedex/flaaffy","","","","","365","70","55","55","80","60","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ampharos.png","0181","Ampharos","https://pokemondb.net/pokedex/ampharos","","","","","510","90","75","85","115","90","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ampharos-mega.png","0181","Ampharos","https://pokemondb.net/pokedex/ampharos","","","","","610","90","95","105","165","110","45","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/bellossom.png","0182","Bellossom","https://pokemondb.net/pokedex/bellossom","Grass","https://pokemondb.net/type/grass","","","490","75","80","95","90","100","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/marill.png","0183","Marill","https://pokemondb.net/pokedex/marill","","","","","250","70","20","50","20","50","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/azumarill.png","0184","Azumarill","https://pokemondb.net/pokedex/azumarill","","","","","420","100","50","80","60","80","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sudowoodo.png","0185","Sudowoodo","https://pokemondb.net/pokedex/sudowoodo","","","","","410","70","100","115","30","65","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/politoed.png","0186","Politoed","https://pokemondb.net/pokedex/politoed","","","","","500","90","75","75","90","100","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/hoppip.png","0187","Hoppip","https://pokemondb.net/pokedex/hoppip","Grass","https://pokemondb.net/type/grass","","","250","35","35","40","35","55","50","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/skiploom.png","0188","Skiploom","https://pokemondb.net/pokedex/skiploom","Grass","https://pokemondb.net/type/grass","","","340","55","45","50","45","65","80","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/jumpluff.png","0189","Jumpluff","https://pokemondb.net/pokedex/jumpluff","Grass","https://pokemondb.net/type/grass","","","460","75","55","70","55","95","110","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/aipom.png","0190","Aipom","https://pokemondb.net/pokedex/aipom","","","","","360","55","70","55","40","55","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sunkern.png","0191","Sunkern","https://pokemondb.net/pokedex/sunkern","Grass","https://pokemondb.net/type/grass","","","180","30","30","30","30","30","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sunflora.png","0192","Sunflora","https://pokemondb.net/pokedex/sunflora","Grass","https://pokemondb.net/type/grass","","","425","75","75","55","105","85","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/yanma.png","0193","Yanma","https://pokemondb.net/pokedex/yanma","","","","","390","65","65","45","75","45","95","Flying","https://pokemondb.net/type/flying","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper.png","0194","Wooper","https://pokemondb.net/pokedex/wooper","","","","","210","55","45","45","25","25","15","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png","0194","Wooper","https://pokemondb.net/pokedex/wooper","","","Poison","https://pokemondb.net/type/poison","210","55","45","45","25","25","15","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/quagsire.png","0195","Quagsire","https://pokemondb.net/pokedex/quagsire","","","","","430","95","85","85","65","65","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/espeon.png","0196","Espeon","https://pokemondb.net/pokedex/espeon","","","","","525","65","65","60","130","95","110","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/umbreon.png","0197","Umbreon","https://pokemondb.net/pokedex/umbreon","","","","","525","95","65","110","60","130","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/murkrow.png","0198","Murkrow","https://pokemondb.net/pokedex/murkrow","","","","","405","60","85","42","85","42","91","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking.png","0199","Slowking","https://pokemondb.net/pokedex/slowking","","","","","490","95","75","80","100","110","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking-galarian.png","0199","Slowking","https://pokemondb.net/pokedex/slowking","","","Poison","https://pokemondb.net/type/poison","490","95","65","80","110","110","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/misdreavus.png","0200","Misdreavus","https://pokemondb.net/pokedex/misdreavus","","","","","435","60","60","60","85","85","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/unown.png","0201","Unown","https://pokemondb.net/pokedex/unown","","","","","336","48","72","48","72","48","48","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/wobbuffet.png","0202","Wobbuffet","https://pokemondb.net/pokedex/wobbuffet","","","","","405","190","33","58","33","58","33","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/girafarig.png","0203","Girafarig","https://pokemondb.net/pokedex/girafarig","","","","","455","70","80","65","90","65","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pineco.png","0204","Pineco","https://pokemondb.net/pokedex/pineco","","","","","290","50","65","90","35","35","15","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/forretress.png","0205","Forretress","https://pokemondb.net/pokedex/forretress","","","","","465","75","90","140","60","60","40","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dunsparce.png","0206","Dunsparce","https://pokemondb.net/pokedex/dunsparce","","","","","415","100","70","70","65","65","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gligar.png","0207","Gligar","https://pokemondb.net/pokedex/gligar","","","","","430","65","75","105","35","65","85","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix.png","0208","Steelix","https://pokemondb.net/pokedex/steelix","","","","","510","75","85","200","55","65","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix-mega.png","0208","Steelix","https://pokemondb.net/pokedex/steelix","","","","","610","75","125","230","55","95","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/snubbull.png","0209","Snubbull","https://pokemondb.net/pokedex/snubbull","","","","","300","60","80","50","40","40","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/granbull.png","0210","Granbull","https://pokemondb.net/pokedex/granbull","","","","","450","90","120","75","60","60","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish.png","0211","Qwilfish","https://pokemondb.net/pokedex/qwilfish","","","Poison","https://pokemondb.net/type/poison","440","65","95","85","55","55","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png","0211","Qwilfish","https://pokemondb.net/pokedex/qwilfish","","","Poison","https://pokemondb.net/type/poison","440","65","95","85","55","55","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor.png","0212","Scizor","https://pokemondb.net/pokedex/scizor","","","","","500","70","130","100","55","80","65","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor-mega.png","0212","Scizor","https://pokemondb.net/pokedex/scizor","","","","","600","70","150","140","65","100","75","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/shuckle.png","0213","Shuckle","https://pokemondb.net/pokedex/shuckle","","","","","505","20","10","230","10","230","5","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross.png","0214","Heracross","https://pokemondb.net/pokedex/heracross","","","","","500","80","125","75","40","95","85","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross-mega.png","0214","Heracross","https://pokemondb.net/pokedex/heracross","","","","","600","80","185","115","40","105","75","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel.png","0215","Sneasel","https://pokemondb.net/pokedex/sneasel","","","Ice","https://pokemondb.net/type/ice","430","55","95","55","35","75","115","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png","0215","Sneasel","https://pokemondb.net/pokedex/sneasel","","","Poison","https://pokemondb.net/type/poison","430","55","95","55","35","75","115","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/teddiursa.png","0216","Teddiursa","https://pokemondb.net/pokedex/teddiursa","","","","","330","60","80","50","50","50","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaring.png","0217","Ursaring","https://pokemondb.net/pokedex/ursaring","","","","","500","90","130","75","75","75","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/slugma.png","0218","Slugma","https://pokemondb.net/pokedex/slugma","","","","","250","40","40","40","70","40","20","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/magcargo.png","0219","Magcargo","https://pokemondb.net/pokedex/magcargo","","","","","430","60","50","120","90","80","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swinub.png","0220","Swinub","https://pokemondb.net/pokedex/swinub","","","Ice","https://pokemondb.net/type/ice","250","50","50","40","30","30","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/piloswine.png","0221","Piloswine","https://pokemondb.net/pokedex/piloswine","","","Ice","https://pokemondb.net/type/ice","450","100","100","80","60","60","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola.png","0222","Corsola","https://pokemondb.net/pokedex/corsola","","","","","410","65","55","95","65","95","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola-galarian.png","0222","Corsola","https://pokemondb.net/pokedex/corsola","","","","","410","60","55","100","65","100","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/remoraid.png","0223","Remoraid","https://pokemondb.net/pokedex/remoraid","","","","","300","35","65","35","65","35","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/octillery.png","0224","Octillery","https://pokemondb.net/pokedex/octillery","","","","","480","75","105","75","105","75","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/delibird.png","0225","Delibird","https://pokemondb.net/pokedex/delibird","","","Ice","https://pokemondb.net/type/ice","330","45","55","45","65","45","75","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/mantine.png","0226","Mantine","https://pokemondb.net/pokedex/mantine","","","","","485","85","40","70","80","140","70","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/skarmory.png","0227","Skarmory","https://pokemondb.net/pokedex/skarmory","","","","","465","65","80","140","40","70","70","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/houndour.png","0228","Houndour","https://pokemondb.net/pokedex/houndour","","","","","330","45","60","30","80","50","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom.png","0229","Houndoom","https://pokemondb.net/pokedex/houndoom","","","","","500","75","90","50","110","80","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom-mega.png","0229","Houndoom","https://pokemondb.net/pokedex/houndoom","","","","","600","75","90","90","140","90","115","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/kingdra.png","0230","Kingdra","https://pokemondb.net/pokedex/kingdra","","","","","540","75","95","95","95","95","85","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/phanpy.png","0231","Phanpy","https://pokemondb.net/pokedex/phanpy","","","","","330","90","60","60","40","40","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/donphan.png","0232","Donphan","https://pokemondb.net/pokedex/donphan","","","","","500","90","120","120","60","60","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon2.png","0233","Porygon2","https://pokemondb.net/pokedex/porygon2","","","","","515","85","80","90","105","95","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/stantler.png","0234","Stantler","https://pokemondb.net/pokedex/stantler","","","","","465","73","95","62","85","65","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/smeargle.png","0235","Smeargle","https://pokemondb.net/pokedex/smeargle","","","","","250","55","20","35","20","45","75","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tyrogue.png","0236","Tyrogue","https://pokemondb.net/pokedex/tyrogue","","","","","210","35","35","35","35","35","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmontop.png","0237","Hitmontop","https://pokemondb.net/pokedex/hitmontop","","","","","455","50","95","95","35","110","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/smoochum.png","0238","Smoochum","https://pokemondb.net/pokedex/smoochum","","","Ice","https://pokemondb.net/type/ice","305","45","30","15","85","65","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/elekid.png","0239","Elekid","https://pokemondb.net/pokedex/elekid","","","","","360","45","63","37","65","55","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/magby.png","0240","Magby","https://pokemondb.net/pokedex/magby","","","","","365","45","75","37","70","55","83","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/miltank.png","0241","Miltank","https://pokemondb.net/pokedex/miltank","","","","","490","95","80","105","40","70","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/blissey.png","0242","Blissey","https://pokemondb.net/pokedex/blissey","","","","","540","255","10","10","75","135","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/raikou.png","0243","Raikou","https://pokemondb.net/pokedex/raikou","","","","","580","90","85","75","115","100","115","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/entei.png","0244","Entei","https://pokemondb.net/pokedex/entei","","","","","580","115","115","85","90","75","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/suicune.png","0245","Suicune","https://pokemondb.net/pokedex/suicune","","","","","580","100","75","115","90","115","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/larvitar.png","0246","Larvitar","https://pokemondb.net/pokedex/larvitar","","","","","300","50","64","50","45","50","41","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pupitar.png","0247","Pupitar","https://pokemondb.net/pokedex/pupitar","","","","","410","70","84","70","65","70","51","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar.png","0248","Tyranitar","https://pokemondb.net/pokedex/tyranitar","","","","","600","100","134","110","95","100","61","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar-mega.png","0248","Tyranitar","https://pokemondb.net/pokedex/tyranitar","","","","","700","100","164","150","95","120","71","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/lugia.png","0249","Lugia","https://pokemondb.net/pokedex/lugia","","","","","680","106","90","130","90","154","110","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ho-oh.png","0250","Ho-oh","https://pokemondb.net/pokedex/ho-oh","","","","","680","106","130","90","110","154","90","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/celebi.png","0251","Celebi","https://pokemondb.net/pokedex/celebi","Grass","https://pokemondb.net/type/grass","","","600","100","100","100","100","100","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/treecko.png","0252","Treecko","https://pokemondb.net/pokedex/treecko","Grass","https://pokemondb.net/type/grass","","","310","40","45","35","65","55","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/grovyle.png","0253","Grovyle","https://pokemondb.net/pokedex/grovyle","Grass","https://pokemondb.net/type/grass","","","405","50","65","45","85","65","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile.png","0254","Sceptile","https://pokemondb.net/pokedex/sceptile","Grass","https://pokemondb.net/type/grass","","","530","70","85","65","105","85","120","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile-mega.png","0254","Sceptile","https://pokemondb.net/pokedex/sceptile","Grass","https://pokemondb.net/type/grass","","","630","70","110","75","145","85","145","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/torchic.png","0255","Torchic","https://pokemondb.net/pokedex/torchic","","","","","310","45","60","40","70","50","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/combusken.png","0256","Combusken","https://pokemondb.net/pokedex/combusken","","","","","405","60","85","60","85","60","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken.png","0257","Blaziken","https://pokemondb.net/pokedex/blaziken","","","","","530","80","120","70","110","70","80","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken-mega.png","0257","Blaziken","https://pokemondb.net/pokedex/blaziken","","","","","630","80","160","80","130","80","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/mudkip.png","0258","Mudkip","https://pokemondb.net/pokedex/mudkip","","","","","310","50","70","50","50","50","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/marshtomp.png","0259","Marshtomp","https://pokemondb.net/pokedex/marshtomp","","","","","405","70","85","70","60","70","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert.png","0260","Swampert","https://pokemondb.net/pokedex/swampert","","","","","535","100","110","90","85","90","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert-mega.png","0260","Swampert","https://pokemondb.net/pokedex/swampert","","","","","635","100","150","110","95","110","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/poochyena.png","0261","Poochyena","https://pokemondb.net/pokedex/poochyena","","","","","220","35","55","35","30","30","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/mightyena.png","0262","Mightyena","https://pokemondb.net/pokedex/mightyena","","","","","420","70","90","70","60","60","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon.png","0263","Zigzagoon","https://pokemondb.net/pokedex/zigzagoon","","","","","240","38","30","41","30","41","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon-galarian.png","0263","Zigzagoon","https://pokemondb.net/pokedex/zigzagoon","","","","","240","38","30","41","30","41","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone.png","0264","Linoone","https://pokemondb.net/pokedex/linoone","","","","","420","78","70","61","50","61","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone-galarian.png","0264","Linoone","https://pokemondb.net/pokedex/linoone","","","","","420","78","70","61","50","61","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/wurmple.png","0265","Wurmple","https://pokemondb.net/pokedex/wurmple","","","","","195","45","45","35","20","30","20","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/silcoon.png","0266","Silcoon","https://pokemondb.net/pokedex/silcoon","","","","","205","50","35","55","25","25","15","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/beautifly.png","0267","Beautifly","https://pokemondb.net/pokedex/beautifly","","","","","395","60","70","50","100","50","65","Flying","https://pokemondb.net/type/flying","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/cascoon.png","0268","Cascoon","https://pokemondb.net/pokedex/cascoon","","","","","205","50","35","55","25","25","15","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dustox.png","0269","Dustox","https://pokemondb.net/pokedex/dustox","","","Poison","https://pokemondb.net/type/poison","385","60","50","70","50","90","65","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/lotad.png","0270","Lotad","https://pokemondb.net/pokedex/lotad","Grass","https://pokemondb.net/type/grass","","","220","40","30","30","40","50","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/lombre.png","0271","Lombre","https://pokemondb.net/pokedex/lombre","Grass","https://pokemondb.net/type/grass","","","340","60","50","50","60","70","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ludicolo.png","0272","Ludicolo","https://pokemondb.net/pokedex/ludicolo","Grass","https://pokemondb.net/type/grass","","","480","80","70","70","90","100","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/seedot.png","0273","Seedot","https://pokemondb.net/pokedex/seedot","Grass","https://pokemondb.net/type/grass","","","220","40","40","50","30","30","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/nuzleaf.png","0274","Nuzleaf","https://pokemondb.net/pokedex/nuzleaf","Grass","https://pokemondb.net/type/grass","","","340","70","70","40","60","40","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/shiftry.png","0275","Shiftry","https://pokemondb.net/pokedex/shiftry","Grass","https://pokemondb.net/type/grass","","","480","90","100","60","90","60","80","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/taillow.png","0276","Taillow","https://pokemondb.net/pokedex/taillow","","","","","270","40","55","30","30","30","85","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swellow.png","0277","Swellow","https://pokemondb.net/pokedex/swellow","","","","","455","60","85","60","75","50","125","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/wingull.png","0278","Wingull","https://pokemondb.net/pokedex/wingull","","","","","270","40","30","30","55","30","85","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pelipper.png","0279","Pelipper","https://pokemondb.net/pokedex/pelipper","","","","","440","60","50","100","95","70","65","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ralts.png","0280","Ralts","https://pokemondb.net/pokedex/ralts","","","","","198","28","25","25","45","35","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/kirlia.png","0281","Kirlia","https://pokemondb.net/pokedex/kirlia","","","","","278","38","35","35","65","55","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir.png","0282","Gardevoir","https://pokemondb.net/pokedex/gardevoir","","","","","518","68","65","65","125","115","80","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir-mega.png","0282","Gardevoir","https://pokemondb.net/pokedex/gardevoir","","","","","618","68","85","65","165","135","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/surskit.png","0283","Surskit","https://pokemondb.net/pokedex/surskit","","","","","269","40","30","32","50","52","65","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/masquerain.png","0284","Masquerain","https://pokemondb.net/pokedex/masquerain","","","","","454","70","60","62","100","82","80","Flying","https://pokemondb.net/type/flying","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/shroomish.png","0285","Shroomish","https://pokemondb.net/pokedex/shroomish","Grass","https://pokemondb.net/type/grass","","","295","60","40","60","40","60","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/breloom.png","0286","Breloom","https://pokemondb.net/pokedex/breloom","Grass","https://pokemondb.net/type/grass","","","460","60","130","80","60","60","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/slakoth.png","0287","Slakoth","https://pokemondb.net/pokedex/slakoth","","","","","280","60","60","60","35","35","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/vigoroth.png","0288","Vigoroth","https://pokemondb.net/pokedex/vigoroth","","","","","440","80","80","80","55","55","90","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/slaking.png","0289","Slaking","https://pokemondb.net/pokedex/slaking","","","","","670","150","160","100","95","65","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/nincada.png","0290","Nincada","https://pokemondb.net/pokedex/nincada","","","","","266","31","45","90","30","30","40","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ninjask.png","0291","Ninjask","https://pokemondb.net/pokedex/ninjask","","","","","456","61","90","45","50","50","160","Flying","https://pokemondb.net/type/flying","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/shedinja.png","0292","Shedinja","https://pokemondb.net/pokedex/shedinja","","","","","236","1","90","45","30","30","40","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/whismur.png","0293","Whismur","https://pokemondb.net/pokedex/whismur","","","","","240","64","51","23","51","23","28","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/loudred.png","0294","Loudred","https://pokemondb.net/pokedex/loudred","","","","","360","84","71","43","71","43","48","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/exploud.png","0295","Exploud","https://pokemondb.net/pokedex/exploud","","","","","490","104","91","63","91","73","68","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/makuhita.png","0296","Makuhita","https://pokemondb.net/pokedex/makuhita","","","","","237","72","60","30","20","30","25","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/hariyama.png","0297","Hariyama","https://pokemondb.net/pokedex/hariyama","","","","","474","144","120","60","40","60","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png","0298","Azurill","https://pokemondb.net/pokedex/azurill","","","","","190","50","20","40","20","40","20","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/nosepass.png","0299","Nosepass","https://pokemondb.net/pokedex/nosepass","","","","","375","30","45","135","45","90","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/skitty.png","0300","Skitty","https://pokemondb.net/pokedex/skitty","","","","","260","50","45","45","35","35","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/delcatty.png","0301","Delcatty","https://pokemondb.net/pokedex/delcatty","","","","","400","70","65","65","55","55","90","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png","0302","Sableye","https://pokemondb.net/pokedex/sableye","","","","","380","50","75","75","65","65","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye-mega.png","0302","Sableye","https://pokemondb.net/pokedex/sableye","","","","","480","50","85","125","85","115","20","","","",""
